,agw_id,birth_date,education,election_list,first_name,gender,id,last_name,list_won,party,picture,profile_url,top_id
305,1d334009-d2fd-4912-a7ff-6c2029205fbf,1968-09-01,Klassischer Philologe,Landesliste Berlin,Fritz,male,304,Felgentreu,true,SPD,http://www.bundestag.de/blueprint/servlet/image/241888/Hochformat__2x3/177/265/62d247bedaea1638f1b492ed6d676abb/nJ/felgentreu_fritz_gross.jpg,https://www.abgeordnetenwatch.de/profile/dr-fritz-felgentreu-0,
306,b374691b-ddd5-4c4c-a478-dc15126ccab5,1952-09-19,Diplom-Ingenieurin,Landesliste Nordrhein-Westfalen,Elfi,female,305,Scho-Antwerpes,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241944/Hochformat__2x3/177/265/111254bcb60d72fee02f7050d77c33e7/VS/scho_antwerpes_elfi_gross.jpg,https://www.abgeordnetenwatch.de/profile/elfi-scho-antwerpes/archive/216750,
307,1d334009-d2fd-4912-a7ff-6c2029205fbf,1976-09-12,Property Manager,Landesliste Berlin,Christina,female,306,Schwarzer,false,CDU,http://www.bundestag.de/blueprint/servlet/image/242010/Hochformat__2x3/177/265/7e33ff8cc653d848e732f1c8b78be8c8/wd/schwarzer_christina_gross.jpg,https://www.abgeordnetenwatch.de/profile/christina-schwarzer-0,
308,1d334009-d2fd-4912-a7ff-6c2029205fbf,1984-09-06,Diplom-Kaufmann,Landesliste Berlin,Martin,male,307,Pätzold,false,CDU,http://www.bundestag.de/blueprint/servlet/image/241460/Hochformat__2x3/177/265/da39b67584f44715c8277b82efb1ee7f/ZZ/paetzold_martin_gross.jpg,https://www.abgeordnetenwatch.de/profile/dr-martin-patzold-0,
309,1d334009-d2fd-4912-a7ff-6c2029205fbf,1968-01-10,Diplom-Ingenieur,Landesliste Berlin,Özcan,male,308,Mutlu,false,DIE GRÜNEN,http://www.bundestag.de/blueprint/servlet/image/242024/Hochformat__2x3/177/265/133b6d921e93b5ad3200edf3b8400f2e/EZ/mutlu_oezcan_gross.jpg,https://www.abgeordnetenwatch.de/profile/ozcan-mutlu/archive/215087,
310,b2733e48-368b-43f4-9f10-a2107e58828d,1986-02-10,Student / Mitarbeiter einer Europaabgeordneten,Landesliste Brandenburg,Norbert,male,309,Müller,false,DIE LINKE,http://www.bundestag.de/blueprint/servlet/image/339922/Hochformat__2x3/177/265/2eaced9ecf146a1c4b34b311785767fc/fo/mueller_norbert_gross.jpg,https://www.abgeordnetenwatch.de/profile/norbert-mueller-0,
311,b2733e48-368b-43f4-9f10-a2107e58828d,1950-12-15,Diplomlehrerin,Landesliste Brandenburg,Birgit,female,310,Wöllert,false,DIE LINKE,http://www.bundestag.de/blueprint/servlet/image/241810/Hochformat__2x3/177/265/e9c55fea2cf4f5a9c5f5d09b8091c6cd/OM/woellert_brigit_gross.jpg,https://www.abgeordnetenwatch.de/profile/birgit-wollert,
312,f86c37c2-c235-4808-b6e3-4cd06f403cb9,1983-01-31,Diplom-Politologin,Landesliste Bremen,Sarah,female,311,Ryglewski,false,SPD,http://www.bundestag.de/blueprint/servlet/image/387854/Hochformat__2x3/177/265/1b35692c2420da848c9ad6a3a3a0ab0/VI/ryglewski_sarah_gross.jpg,https://www.abgeordnetenwatch.de/profile/sarah-ryglewski-0,
313,f86c37c2-c235-4808-b6e3-4cd06f403cb9,1962-05-16,Buchhändlerin,Landesliste Bremen,Birgit,female,312,Menz,false,DIE LINKE,http://www.bundestag.de/blueprint/servlet/image/367166/Hochformat__2x3/177/265/dc31e138d40934d6d24c94150d06cf96/zi/menz_birgit_gross.jpg,https://www.abgeordnetenwatch.de/profile/birgit-menz-0,
314,353fc716-0dfd-41e5-a1ed-43ce20d85aae,1952-03-01,Bankkaufmann,Landesliste Bayern,Matthäus,male,313,Strebl,false,CSU,http://www.bundestag.de/blueprint/servlet/image/241574/Hochformat__2x3/177/265/b4238a7b3e3ee79a30f68600570e7abd/Uk/strebl_matthaeus_gross.jpg,https://www.abgeordnetenwatch.de/profile/matthaus-strebl,
315,b374691b-ddd5-4c4c-a478-dc15126ccab5,1967-11-29,Bankfachwirtin,Landesliste Nordrhein-Westfalen,Sylvia,female,314,Jörrißen,false,CDU,http://www.bundestag.de/blueprint/servlet/image/241134/Hochformat__2x3/177/265/8412096b48ad9a1b84939faf33e0f1d3/Fy/joerrissen_sylvia_gross.jpg,https://www.abgeordnetenwatch.de/profile/sylvia-jorrisen/archive/214721,
316,c0b47b07-a59a-4b39-8fb5-6ac52bb8ee92,1971-02-11,Gewerkschaftssekretär,Landesliste Rheinland-Pfalz,Alexander,male,315,Ulrich,false,DIE LINKE,http://www.bundestag.de/blueprint/servlet/image/241728/Hochformat__2x3/177/265/a968ff334f504a22aea0c5dbbb7a6f3f/DV/ulrich_alexander_gross.jpg,https://www.abgeordnetenwatch.de/profile/alexander-ulrich-0,
317,8c02b35b-57eb-4d22-9ea8-daa6bae7c698,1971-01-21,Rechtsanwalt,Landesliste Schleswig-Holstein,Konstantin,male,316,von Notz,false,DIE GRÜNEN,http://www.bundestag.de/blueprint/servlet/image/241400/Hochformat__2x3/177/265/67481c2ecc0bf7a245552967e1c5a7a6/UJ/notz_konstantin_gross.jpg,https://www.abgeordnetenwatch.de/profile/dr-konstantin-von-notz-0,
318,b374691b-ddd5-4c4c-a478-dc15126ccab5,1984-09-16,Volkswirtin,Landesliste Nordrhein-Westfalen,Katharina,female,317,Dröge,false,DIE GRÜNEN,http://www.bundestag.de/blueprint/servlet/image/240874/Hochformat__2x3/177/265/1bba1903981b3858b2f456a135f4cd03/la/droege_katharina_gross.jpg,https://www.abgeordnetenwatch.de/profile/katharina-droge/archive/215116,
319,,1939-06-07,Jurist,,Hans-Christian,male,318,Ströbele,true,DIE GRÜNEN,http://www.bundestag.de/blueprint/servlet/image/241608/Hochformat__2x3/177/265/f0955f1993f4e34403bddf464fe94046/nU/stroebele_hans_christian_gross.jpg,https://www.abgeordnetenwatch.de/profile/hans-christian-strobele,
320,de61bc0b-64ea-49a5-bf04-e4d4c8d06dc9,1960-12-01,Diplom-Ökonom,Landesliste Sachsen-Anhalt,Petra,female,319,Sitte,false,DIE LINKE,http://www.bundestag.de/blueprint/servlet/image/241614/Hochformat__2x3/177/265/bbf84342c1f8babe09bd58f25e6d7e24/MC/sitte_petra_gross.jpg,https://www.abgeordnetenwatch.de/profile/dr-petra-sitte-0,
321,c6197a70-52a4-46d4-9686-255cddb2caac,1949-10-17,Selbständiger Kaufmann,Landesliste Hessen,Bernd,male,320,Siebert,false,CDU,http://www.bundestag.de/blueprint/servlet/image/241602/Hochformat__2x3/177/265/b9dcbf82456263eb6e79685157fe3868/fm/siebert_bernd_gross.jpg,https://www.abgeordnetenwatch.de/profile/bernd-siebert,
322,,1968-11-12,Jurist,,Thomas,male,321,Silberhorn,true,CSU,http://www.bundestag.de/blueprint/servlet/image/241624/Hochformat__2x3/177/265/19fb57923e29a25a11dfd0bff566c07c/SW/silberhorn_thomas_gross.jpg,https://www.abgeordnetenwatch.de/profile/thomas-silberhorn/archive/214955,
323,353fc716-0dfd-41e5-a1ed-43ce20d85aae,1953-05-09,Jurist,Landesliste Bayern,Johannes,male,322,Singhammer,true,CSU,http://www.bundestag.de/blueprint/servlet/image/241654/Hochformat__2x3/177/265/fcf809e8c2b14169aaa1f6cede57fc2a/MP/singhammer_johannes_gross.jpg,https://www.abgeordnetenwatch.de/profile/johannes-singhammer,
324,b374691b-ddd5-4c4c-a478-dc15126ccab5,1959-06-25,Politikwissenschaftler,Landesliste Nordrhein-Westfalen,Rolf,male,323,Mützenich,true,SPD,http://www.bundestag.de/blueprint/servlet/image/241380/Hochformat__2x3/177/265/8052dc6e3c083894339f8186858a0c2/FB/muetzenich_rolf_gross.jpg,https://www.abgeordnetenwatch.de/profile/dr-rolf-mutzenich-0,
325,353fc716-0dfd-41e5-a1ed-43ce20d85aae,1955-10-16,Meisterin der Ländlichen Hauswirtschaft,Landesliste Bayern,Marlene,female,324,Mortler,true,CSU,http://www.bundestag.de/blueprint/servlet/image/241376/Hochformat__2x3/177/265/35ffdc7fae69c5d0ada44858dea7cf04/Mg/mortler_marlene_gross.jpg,https://www.abgeordnetenwatch.de/profile/marlene-mortler/archive/214974,
326,f38edddc-7008-4dcd-8365-66a3edc0627d,1954-10-06,Lehrerin,Landesliste Baden-Württemberg,Hilde,female,325,Mattheis,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241392/Hochformat__2x3/177/265/d10c74e9b85af8c3c91636a368bdd749/Vd/mattheis_hilde_gross.jpg,https://www.abgeordnetenwatch.de/profile/hilde-mattheis/archive/217053,
327,c6197a70-52a4-46d4-9686-255cddb2caac,1981-04-20,Politikwissenschaftlerin,Landesliste Hessen,Nicole,female,326,Maisch,false,DIE GRÜNEN,http://www.bundestag.de/blueprint/servlet/image/241374/Hochformat__2x3/177/265/a1b151da06be4ac568fa2d7e171eaa0/aD/maisch_nicole_gross.jpg,https://www.abgeordnetenwatch.de/profile/nicole-maisch,
328,71f8196b-d4ce-4624-879a-47e92523adef,1967-03-11,Wissenschaftliche Mitarbeiterin,Landesliste Thüringen,Martina,female,327,Renner,false,DIE LINKE,http://www.bundestag.de/blueprint/servlet/image/241506/Hochformat__2x3/177/265/3caafdddd4f95dd205b6523cdc727a4b/Zi/renner_martina_gross.jpg,https://www.abgeordnetenwatch.de/profile/martina-renner/archive/215583,
329,1d334009-d2fd-4912-a7ff-6c2029205fbf,1961-08-07,Philologin,Landesliste Berlin,Gesine,female,328,Lötzsch,true,DIE LINKE,http://www.bundestag.de/blueprint/servlet/image/241316/Hochformat__2x3/177/265/e455bf3e4a5b0f2f35750f9b7ffa41ef/zo/loetzsch_gesine_gross.jpg,https://www.abgeordnetenwatch.de/profile/dr-gesine-lotzsch-0,
330,71f8196b-d4ce-4624-879a-47e92523adef,1984-04-29,Politikwissenschaftler,Landesliste Thüringen,Mark,male,329,Hauptmann,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241978/Hochformat__2x3/177/265/f82fe38eeb691ce1dd3ff0c61e2918d6/Ar/hauptmann_mark_gross.jpg,https://www.abgeordnetenwatch.de/profile/mark-hauptmann/archive/214810,
331,b374691b-ddd5-4c4c-a478-dc15126ccab5,1966-04-14,Politologe,Landesliste Nordrhein-Westfalen,Markus,male,330,Kurth,false,DIE GRÜNEN,http://www.bundestag.de/blueprint/servlet/image/241262/Hochformat__2x3/177/265/79cc22b76dd220a3cb6ae55e55177070/Yx/kurth_markus_gross.jpg,https://www.abgeordnetenwatch.de/profile/markus-kurth/archive/215170,
332,a7b80e32-4f8d-4543-a18c-a6e28e4ca819,1958-06-18,Jurist,Landesliste Saarland,Peter,male,331,Altmaier,true,CDU,http://www.bundestag.de/blueprint/servlet/image/240716/Hochformat__2x3/177/265/7909b02ec71367c712b4c9f74f0d47c6/Ss/altmaier_peter_gross.jpg,https://www.abgeordnetenwatch.de/profile/peter-altmaier/archive/214909,
333,f38edddc-7008-4dcd-8365-66a3edc0627d,1952-12-29,Dozentin,Landesliste Baden-Württemberg,Sylvia,female,332,Kotting-Uhl,false,DIE GRÜNEN,http://www.bundestag.de/blueprint/servlet/image/241222/Hochformat__2x3/177/265/907f2f15299fe732888179cffbd21c3c/wc/kotting_uhl_sylvia_gross.jpg,https://www.abgeordnetenwatch.de/profile/sylvia-kotting-uhl/archive/215323,
334,,1949-08-13,"Industriekaufmann, Landwirt",,Bartholomäus,male,333,Kalb,true,CSU,http://www.bundestag.de/blueprint/servlet/image/241232/Hochformat__2x3/177/265/d5a4630a581ff57fb8cadc218f937c2f/lI/kalb_bartholomaeus_gross.jpg,https://www.abgeordnetenwatch.de/profile/bartholomaus-kalb,
335,f38edddc-7008-4dcd-8365-66a3edc0627d,1966-01-01,Diplom-Oecotrophologin,Landesliste Baden-Württemberg,Heike,female,334,Hänsel,false,DIE LINKE,http://www.bundestag.de/blueprint/servlet/image/241068/Hochformat__2x3/177/265/5ccd0d1124c31d5b04b6bda0d7c04dcc/Dh/haensel_heike_gross.jpg,https://www.abgeordnetenwatch.de/profile/heike-hansel/archive/215687,
336,71f8196b-d4ce-4624-879a-47e92523adef,1976-05-23,Rechtsanwalt und Fachanwalt für Steuerrecht,Landesliste Thüringen,Christian,male,335,Hirte,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241108/Hochformat__2x3/177/265/7183aeff4be6265d44f9509f94b5bd4e/gs/hirte_christian_gross.jpg,https://www.abgeordnetenwatch.de/profile/christian-hirte-0,
337,b374691b-ddd5-4c4c-a478-dc15126ccab5,1951-06-09,"Journalistin, Diplom-Soziologin, Volkswirtin",Landesliste Nordrhein-Westfalen,Ulla,female,336,Jelpke,false,DIE LINKE,http://www.bundestag.de/blueprint/servlet/image/241132/Hochformat__2x3/177/265/80ce8e46fc239147d696f767dc4f1564/XO/jelpke_ulla_gross.jpg,https://www.abgeordnetenwatch.de/profile/ulla-jelpke/archive/187231,
338,,1975-05-13,Rechtsanwalt,,Andreas,male,337,Jung,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241126/Hochformat__2x3/177/265/fdcfe046b5189e8f96d6bdc9e5e56694/zC/jung_andreas_gross.jpg,https://www.abgeordnetenwatch.de/profile/andreas-jung-0,
339,b374691b-ddd5-4c4c-a478-dc15126ccab5,1961-02-25,Jurist,Landesliste Nordrhein-Westfalen,Hermann,male,338,Gröhe,true,CDU,http://www.bundestag.de/blueprint/servlet/image/240996/Hochformat__2x3/177/265/258c1ea2d7e3706b63989d5263616956/IM/groehe_hermann_gross.jpg,https://www.abgeordnetenwatch.de/profile/hermann-grohe/archive/214655,
340,,1950-08-16,Diplomforstingenieur (FH),,Josef,male,339,Göppel,true,CSU,http://www.bundestag.de/blueprint/servlet/image/241006/Hochformat__2x3/177/265/2e7e63cba5e755fa569640a6114c5ad3/xx/goeppel_josef_gross.jpg,https://www.abgeordnetenwatch.de/profile/josef-goppel,
341,,1952-02-13,Jurist,,Hans-Joachim,male,340,Fuchtel,true,CDU,http://www.bundestag.de/blueprint/servlet/image/240926/Hochformat__2x3/177/265/5856458354603642c722e0e0626ecba5/Dg/fuchtel_hans_joachim_gross.jpg,https://www.abgeordnetenwatch.de/profile/hans-joachim-fuchtel/archive/214879,
342,b374691b-ddd5-4c4c-a478-dc15126ccab5,1952-01-24,Städtischer Leitender Verwaltungsdirektor a. D.,Landesliste Nordrhein-Westfalen,Siegmund,male,341,Ehrmann,true,SPD,http://www.bundestag.de/blueprint/servlet/image/240898/Hochformat__2x3/177/265/b3cd4107bd57c9bcb6949abda3c3af66/YX/ehrmann_siegmund_gross.jpg,https://www.abgeordnetenwatch.de/profile/siegmund-ehrmann,
343,f38edddc-7008-4dcd-8365-66a3edc0627d,1944-05-03,Verlagsleiter,Landesliste Baden-Württemberg,Gernot,male,342,Erler,false,SPD,http://www.bundestag.de/blueprint/servlet/image/240904/Hochformat__2x3/177/265/d94a33a244ddff9046f0aa9dad680840/Ig/erler_gernot_gross.jpg,https://www.abgeordnetenwatch.de/profile/gernot-erler,
344,c6197a70-52a4-46d4-9686-255cddb2caac,1974-09-04,Diplom-Politologe,Landesliste Hessen,Sören,male,343,Bartol,true,SPD,http://www.bundestag.de/blueprint/servlet/image/240832/Hochformat__2x3/177/265/b4c3c0324e302b24f95d286d50a8e1e0/Ow/bartol_soeren_gross.jpg,https://www.abgeordnetenwatch.de/profile/soren-bartol/archive/216875,
345,71f8196b-d4ce-4624-879a-47e92523adef,1966-05-03,Politikerin,Landesliste Thüringen,Katrin,female,344,Göring-Eckardt,false,DIE GRÜNEN,http://www.bundestag.de/blueprint/servlet/image/240966/Hochformat__2x3/177/265/50e4212568b47450db3d31ab18fd1531/JL/goering_eckardt_katrin_gross.jpg,https://www.abgeordnetenwatch.de/profile/katrin-goring-eckardt/archive/215231,
346,2b78e287-b0bd-4432-bf1a-66c44d3a685c,1948-07-02,Journalist,Landesliste Hamburg,Jürgen,male,345,Klimke,false,CDU,http://www.bundestag.de/blueprint/servlet/image/241196/Hochformat__2x3/177/265/6a57df83d4e40fd52b5808662acd51b8/Tl/klimke_juergen_gross.jpg,https://www.abgeordnetenwatch.de/profile/jurgen-klimke,
347,8c02b35b-57eb-4d22-9ea8-daa6bae7c698,1960-01-09,Diplom-Sozialökonomin,Landesliste Schleswig-Holstein,Cornelia,female,346,Möhring,false,DIE LINKE,http://www.bundestag.de/blueprint/servlet/image/241372/Hochformat__2x3/177/265/df2da81d940ef11108454a19b865ce1d/Iq/moehring_cornelia_gross.jpg,https://www.abgeordnetenwatch.de/profile/cornelia-mohring-0,
348,99a00e64-de99-4e61-ab6b-67df71d8b34e,1960-12-30,Baustofftechnologin,Landesliste Sachsen,Sabine,female,347,Zimmermann,false,DIE LINKE,http://www.bundestag.de/blueprint/servlet/image/241822/Hochformat__2x3/177/265/f96aa808f0473a00712d632ee2b92691/Cv/zimmermann_sabine_gross.jpg,https://www.abgeordnetenwatch.de/profile/sabine-zimmermann/archive/215549,
349,b374691b-ddd5-4c4c-a478-dc15126ccab5,1950-08-29,"Stellvertretender Schulleiter, MdB",Landesliste Nordrhein-Westfalen,Manfred,male,348,Zöllmer,true,SPD,http://www.bundestag.de/blueprint/servlet/image/241826/Hochformat__2x3/177/265/b221312a72586e01563abc5b2cb1164f/Ji/zoellmer_manfred_helmut_gross.jpg,https://www.abgeordnetenwatch.de/profile/manfred-zollmer,
350,a1d9719d-00bb-4b14-a813-41d3e6a939c7,1958-07-25,Polizeibeamtin,Landesliste Niedersachsen,Susanne,female,349,Mittag,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241352/Hochformat__2x3/177/265/7961537b8479bdb5f24a41f4d25b807d/kn/mittag_susanne_gross.jpg,https://www.abgeordnetenwatch.de/profile/susanne-mittag/archive/216649,
351,a1d9719d-00bb-4b14-a813-41d3e6a939c7,1986-06-24,Jurist,Landesliste Niedersachsen,Dennis,male,350,Rohde,true,SPD,http://www.bundestag.de/blueprint/servlet/image/241862/Hochformat__2x3/177/265/5da6bb33dbd6edbf17cf6c72ba96c759/Nk/rohde_dennis_gross.jpg,https://www.abgeordnetenwatch.de/profile/dennis-rohde-0,
352,,1966-05-06,Diplomverwaltungswirt (FH) und Bürgermeister,,Christian,male,351,Haase,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241048/Hochformat__2x3/177/265/9a5a9e3a3474dccf5f128aa54b179c2/dJ/haase_christian_gross.jpg,https://www.abgeordnetenwatch.de/profile/christian-haase-0,
353,353fc716-0dfd-41e5-a1ed-43ce20d85aae,1965-04-23,"Marketing- und Kommunikationsmanagerin, Betriebsrätin",Landesliste Bayern,Martina,female,352,Stamm-Fibich,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241678/Hochformat__2x3/177/265/f93e47fcbd6ca28390e6990f5bdb4256/ys/stamm-fibich_martina_gross.jpg,https://www.abgeordnetenwatch.de/profile/martina-stamm-fibich/archive/216980,
354,c6197a70-52a4-46d4-9686-255cddb2caac,1953-11-16,Juristin,Landesliste Hessen,Brigitte,female,353,Zypries,true,SPD,http://www.bundestag.de/blueprint/servlet/image/241818/Hochformat__2x3/177/265/186359942d153371a76c7674934eac7e/XH/zypries_brigitte_gross.jpg,https://www.abgeordnetenwatch.de/profile/brigitte-zypries,
355,b374691b-ddd5-4c4c-a478-dc15126ccab5,1976-02-18,"Studium der Politikwissenschaften, des Öffentlichen Rechts und der Literaturwissenschaften (M.A.)",Landesliste Nordrhein-Westfalen,Katja,female,354,Dörner,false,DIE GRÜNEN,http://www.bundestag.de/blueprint/servlet/image/240878/Hochformat__2x3/177/265/a270f2877be66fd52591e0e1ff591def/iV/doerner_katja_gross.jpg,https://www.abgeordnetenwatch.de/profile/katja-dorner/archive/215118,
356,353fc716-0dfd-41e5-a1ed-43ce20d85aae,1954-05-05,"Rechtsanwältin, Unternehmerin",Landesliste Bayern,Dagmar,female,355,Wöhrl,true,CSU,http://www.bundestag.de/blueprint/servlet/image/241756/Hochformat__2x3/177/265/23b74bf4f2159012cfdfb9305d7d05c6/Gv/woehrl_dagmar_gross.jpg,https://www.abgeordnetenwatch.de/profile/dagmar-wohrl,
357,de61bc0b-64ea-49a5-bf04-e4d4c8d06dc9,1956-03-15,Sonderschullehrerin,Landesliste Sachsen-Anhalt,Waltraud,female,356,Wolff,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241774/Hochformat__2x3/177/265/d042d0985cc822777e57b56d6c98ba60/eZ/wolff_waltraud_gross.jpg,https://www.abgeordnetenwatch.de/profile/waltraud-wolff,
358,99a00e64-de99-4e61-ab6b-67df71d8b34e,1960-01-16,"Volljurist, Richter am Amtsgericht a. D.",Landesliste Sachsen,Jörn,male,357,Wunderlich,false,DIE LINKE,http://www.bundestag.de/blueprint/servlet/image/241802/Hochformat__2x3/177/265/ddcce3372599bc53729b96e7f0770352/fR/wunderlich_joern_gross.jpg,https://www.abgeordnetenwatch.de/profile/jorn-wunderlich/archive/215545,
359,b2733e48-368b-43f4-9f10-a2107e58828d,1958-03-06,"Diplomökonomin, Angestellte",Landesliste Brandenburg,Andrea,female,358,Wicklein,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241772/Hochformat__2x3/177/265/a168508f6a08c297ad93054b10c1bf3a/eK/wicklein_andrea_gross.jpg,https://www.abgeordnetenwatch.de/profile/andrea-wicklein,
360,353fc716-0dfd-41e5-a1ed-43ce20d85aae,1970-09-25,Rechtsanwältin,Landesliste Bayern,Andrea,female,359,Lindholz,true,CSU,http://www.bundestag.de/blueprint/servlet/image/241302/Hochformat__2x3/177/265/1af4b4ed1e0018202eae0e244a198be6/nt/lindholz_andrea_gross.jpg,https://www.abgeordnetenwatch.de/profile/andrea-lindholz-0,
361,c6197a70-52a4-46d4-9686-255cddb2caac,1961-02-28,Diplom-Volkswirt,Landesliste Hessen,Klaus-Peter,male,360,Willsch,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241778/Hochformat__2x3/177/265/3cbc9c7fe8b7f81340b1fe306c0bf2f6/js/willsch_klaus_peter_gross.jpg,https://www.abgeordnetenwatch.de/profile/klaus-peter-willsch/archive/214780,
362,b374691b-ddd5-4c4c-a478-dc15126ccab5,1962-09-15,Richterin am Amtsgericht a. D.,Landesliste Nordrhein-Westfalen,Elisabeth,female,361,Winkelmeier-Becker,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241770/Hochformat__2x3/177/265/baa8c7273de9031952efa1a92be86f1/Ug/winkelmeier_becker_elisabeth_gross.jpg,https://www.abgeordnetenwatch.de/profile/elisabeth-winkelmeier-becker/archive/214636,
363,a1d9719d-00bb-4b14-a813-41d3e6a939c7,1956-01-07,Gewerkschaftssekretärin,Landesliste Niedersachsen,Jutta,female,362,Krellmann,false,DIE LINKE,http://www.bundestag.de/blueprint/servlet/image/241182/Hochformat__2x3/177/265/3189b3c88f35236addc765ba0832fdff/ha/krellmann_jutta_gross.jpg,https://www.abgeordnetenwatch.de/profile/jutta-krellmann/archive/215407,
364,,1956-03-12,"Referatsleiter, Geschäftsführer",,Peter,male,363,Weiß,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241752/Hochformat__2x3/177/265/e43c4429dab3e829a22b9b93d0ba4f5a/an/weiss_peter_gross.jpg,https://www.abgeordnetenwatch.de/profile/peter-weis/archive/214884,
365,c0b47b07-a59a-4b39-8fb5-6ac52bb8ee92,1982-06-22,Politikwissenschaftler,Landesliste Rheinland-Pfalz,Thomas,male,364,Hitschler,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241110/Hochformat__2x3/177/265/7b50f19534028a317b00b2bf8b894c82/Wj/hitschler_thomas_gross.jpg,https://www.abgeordnetenwatch.de/profile/thomas-hitschler/archive/216937,
366,f38edddc-7008-4dcd-8365-66a3edc0627d,1959-12-16,Jurist,Landesliste Baden-Württemberg,Ingo,male,365,Wellenreuther,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241798/Hochformat__2x3/177/265/78533b74686861ce80d7cc86ac9a7e09/yc/wellenreuther_ingo_gross.jpg,https://www.abgeordnetenwatch.de/profile/ingo-wellenreuther/archive/214863,
367,1d334009-d2fd-4912-a7ff-6c2029205fbf,1952-11-18,Rechtsanwalt und Notar,Landesliste Berlin,Karl-Georg,male,366,Wellmann,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241806/Hochformat__2x3/177/265/6ed07c4a7fa803748a6424df4a9ebef/PP/wellmann_karl_georg_gross.jpg,https://www.abgeordnetenwatch.de/profile/karl-georg-wellmann,
368,1d334009-d2fd-4912-a7ff-6c2029205fbf,1972-09-15,Versicherungskaufmann,Landesliste Berlin,Kai,male,367,Wegner,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241766/Hochformat__2x3/177/265/710172e9ecbab0896d8f34d0b991c42f/Ca/wegner_kai_gross.jpg,https://www.abgeordnetenwatch.de/profile/kai-wegner/archive/214601,
369,353fc716-0dfd-41e5-a1ed-43ce20d85aae,1957-02-13,Bildungsberater,Landesliste Bayern,Harald,male,368,Weinberg,false,DIE LINKE,http://www.bundestag.de/blueprint/servlet/image/241784/Hochformat__2x3/177/265/d6b0d7122c93adffc52d2b0daa5cebda/ev/weinberg_harald_gross.jpg,https://www.abgeordnetenwatch.de/profile/harald-weinberg/archive/215638,
370,f38edddc-7008-4dcd-8365-66a3edc0627d,1961-08-28,staatl. gepr. Informatikerin,Landesliste Baden-Württemberg,Saskia,female,369,Esken,false,SPD,http://www.bundestag.de/blueprint/servlet/image/240888/Hochformat__2x3/177/265/de3d86cd99fb307194d71c52aa2d96c9/Im/esken_saskia_gross.jpg,https://www.abgeordnetenwatch.de/profile/saskia-esken/archive/217037,
371,2b78e287-b0bd-4432-bf1a-66c44d3a685c,1967-06-04,Lehrer,Landesliste Hamburg,Marcus,male,370,Weinberg,false,CDU,http://www.bundestag.de/blueprint/servlet/image/241760/Hochformat__2x3/177/265/c65e55f13493c25e54117a3c909fbd45/Pi/weinberg_marcus_gross.jpg,https://www.abgeordnetenwatch.de/profile/marcus-weinberg/archive/214493,
372,,1975-10-10,Rechtsanwalt,,Marco,male,371,Wanderwitz,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241764/Hochformat__2x3/177/265/928e9df4891e6e61190a7ca5aadd8c6b/zz/wanderwitz_marco_gross.jpg,https://www.abgeordnetenwatch.de/profile/marco-wanderwitz/archive/214753,
373,,1970-07-24,Diplom-Betriebswirt (FH),,Christian,male,372,Freiherr von Stetten,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241590/Hochformat__2x3/177/265/3c298f14a08e15e6f545a296c11b0c3/tp/stetten_christian_gross.jpg,https://www.abgeordnetenwatch.de/profile/christian-freiherr-von-stetten/archive/214857,
374,71f8196b-d4ce-4624-879a-47e92523adef,1959-01-18,Diplom-Ingenieur (FH),Landesliste Thüringen,Volkmar,male,373,Vogel,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241746/Hochformat__2x3/177/265/34e803669b4554a8f99d9d2071151fa1/Tm/vogel_volkmar_gross.jpg,https://www.abgeordnetenwatch.de/profile/volkmar-vogel/archive/214806,
375,f38edddc-7008-4dcd-8365-66a3edc0627d,1960-10-07,Diplom-Sozialpädagogin,Landesliste Baden-Württemberg,Beate,female,374,Müller-Gemmeke,false,DIE GRÜNEN,http://www.bundestag.de/blueprint/servlet/image/241338/Hochformat__2x3/177/265/78863e629d52701071afee08e49b5feb/HQ/mueller_gemmeke_beate_gross.jpg,https://www.abgeordnetenwatch.de/profile/beate-muller-gemmeke-0,
